1571	5487
134	3968
1852	2877
417	2918
4734	4955
504	2278
1108	4673
813	1099
4388	5057
2543	5114
1771	5335
2918	5359
3835	4673
4024	5219
3675	3930
1740	4537
3665	4624
1023	1099
556	2362
3257	3931
761	3184
1836	1960
761	2305
205	4624
3835	3874
443	4339
3930	4148
3172	3437
1743	1771
1732	3654
2320	3172
709	3172
54	5209
3492	3929
2519	5564
3930	5152
1032	5232
1317	3524
2785	5546
1146	2689
713	1146
1050	2516
1080	5305
144	556
848	4543
2462	5389
1561	4695
3582	4624
3437	4543
2785	5449
989	3133
3412	4718
989	4779
2742	5487
398	3114
1743	3106
848	3260
2339	5057
2533	5305
1446	4859
5178	5439
726	5043
1413	2877
2543	3133
2156	2533
1155	5276
538	5487
3930	4714
2516	5154
1941	2247
3609	4543
1895	3775
932	4518
1992	4339
5057	5731
2516	3340
1885	3935
72	4734
422	5658
351	2856
3141	3583
5114	5411
422	1907
2785	5626
5073	5276
2322	5279
355	5305
3467	5073
505	1892
1400	3161
2801	3723
1413	1852
985	1304
1587	3041
1743	3775
3916	4344
3590	4855
347	355
1561	4893
1892	3133
1194	2533
417	1163
3037	3362
3874	4859
1050	1080
414	4922
3991	4718
1155	1743
713	3535
1927	2204
355	1050
536	5057
713	1155
422	783
3467	5000
4922	5603
1771	5000
1056	5203
811	2290
2516	5305
1446	3582
4673	4859
669	1035
2822	3929
3930	4912
226	4515
989	5114
1031	1907
2413	5380
2877	4944
355	3340
3283	3930
3260	3437
1369	5279
3441	4729
2034	2129
1172	4975
106	5411
1710	4537
848	3441
3467	4190
57	4718
5073	5335
355	2156
3441	4024
3874	4673
1146	2249
515	3037
2371	3260
5154	5305
193	3362
757	1797
2533	3340
1194	5154
3665	5057
2731	4574
1080	3340
729	3583
3930	4328
3106	4738
985	3723
2104	3835
134	5696
627	3782
2320	3609
205	5057
4718	5425
1050	2533
2775	4476
2459	4665
1155	1909
1037	1852
2090	2775
2204	5586
3609	5233
225	4242
3172	4729
4406	4537
193	515
729	3141
1155	5000
1831	2165
4394	5487
3535	3775
1031	5658
3034	3930
3465	3930
248	985
1771	5276
121	4624
4718	5648
4718	5125
3467	3739
1892	5114
1194	2516
3441	3609
106	2543
1895	5036
2413	2988
1105	3058
3689	4718
2221	3583
1159	4718
613	4537
1895	5000
3582	5057
3583	4422
2397	5487
1677	1921
1108	5459
527	1561
1155	5335
347	5154
3835	5459
1627	5586
2287	3696
3340	5154
347	1080
1050	5154
709	3260
3172	3609
106	989
2559	4855
4543	4729
2396	5564
1099	4444
848	1032
4914	5180
134	1546
1099	5359
783	1031
3715	5012
2940	4624
2371	4982
4859	5110
3782	4475
2689	4738
3930	4033
2249	3535
3931	5411
3775	5036
851	1907
3177	4718
985	2918
398	1732
2053	4537
1318	4030
387	1561
832	3696
1561	2932
515	3362
3582	5110
2543	3931
2320	5233
1921	5029
193	4209
3609	5219
741	1561
1527	3994
1446	2252
3610	4565
1146	2972
3782	3818
505	3929
1865	4718
2156	5154
2127	4718
2954	3930
486	3930
3507	4718
1304	4767
2742	3583
204	3930
2104	4859
132	5690
355	1194
19	832
2257	4537
5017	5564
2793	3441
3260	4729
1804	3994
106	1892
989	3931
3133	3929
3691	3835
2305	5427
148	2287
1108	3691
2320	3441
5012	5508
444	5487
464	1579
3930	4951
2198	4163
1852	2651
709	4543
1852	4944
114	1105
3930	5647
1909	5335
2384	3524
2785	3978
4446	4924
2104	4673
1032	3437
2609	5000
3930	5241
1255	5487
3437	5232
2516	4500
1743	5417
1764	4537
347	2533
1037	2877
2478	4426
3051	3184
803	5380
1446	4624
851	5658
1709	4922
347	2516
3051	4955
3538	4624
2355	3930
3775	4190
538	2742
125	398
3147	3460
2156	5305
783	851
709	1032
4024	4543
417	985
1561	5603
144	2362
2147	5487
1771	3106
5110	5546
325	5658
2533	4500
3596	5487
3930	4567
1743	4190
1108	5110
2533	3399
1937	3930
3018	5092
1909	2249
538	3583
2963	5553
536	3691
4859	5459
3930	4496
4152	4718
1971	5427
848	3609
3390	4426
989	3257
4144	5487
3771	4718
2559	3590
1037	1413
1804	5542
2877	5151
848	5232
1561	2106
121	5057
1155	5073
1413	4944
3835	5110
1451	3441
164	3912
4673	5459
4543	5233
1561	3134
1208	3363
2926	4718
1216	4537
347	5305
3930	4506
325	783
2107	4855
4718	4789
1892	3931
1971	3247
2698	4718
4190	4738
2940	4859
2287	3561
1571	3141
1620	5487
2305	5697
2247	2516
3415	5469
2940	5057
1885	5085
2396	5703
3929	5114
398	4595
355	4500
3024	3930
1743	4738
2793	3172
996	4718
1451	3172
1080	1194
1676	3654
2278	2396
2668	5359
1381	1561
5178	5662
1050	2156
2793	4543
729	2742
3874	5459
2877	3349
2270	2559
1852	3349
3386	4718
930	4718
3399	5154
3135	4922
2221	5487
1050	5305
1163	4515
848	2320
1010	4718
1241	4660
3460	5403
1771	5417
2877	3409
4718	5253
1241	5109
360	3930
2651	2877
1080	3399
1527	5542
4624	5626
892	4718
1194	4432
2516	5360
2320	5219
1524	5487
832	3561
3930	3996
3324	5658
248	1163
1907	3324
1080	4500
1527	2998
525	2856
536	679
3412	5487
92	4217
3272	3599
1927	4196
4500	5154
1369	2958
4660	4955
3874	5110
538	729
3911	4718
1188	2413
1585	3644
783	3324
3360	3782
985	1163
3835	4388
3782	3951
134	4177
3811	3844
648	4156
2034	2247
1811	4494
3691	4673
860	3363
3978	4624
3260	3609
1155	1771
811	5206
1591	2647
3441	5219
106	3929
2972	5073
3114	3441
1677	5653
3661	5546
1287	4537
1770	3935
1032	4729
45	641
1446	5057
965	5658
347	2156
1921	1992
2785	4755
355	2403
1304	2348
125	1676
1108	4388
3340	5305
1914	4038
1693	4217
1082	4344
1035	3881
4738	5276
1188	5380
4729	5232
643	3930
1413	2651
848	5233
2156	3340
355	3399
2403	5154
4859	5731
3538	5057
3492	5423
482	5487
112	2877
720	3524
347	1050
2972	4738
3930	4806
4738	5073
398	1811
4543	5219
1284	3930
543	5085
674	4718
1466	2950
3930	5615
424	3930
1782	4161
1050	3340
2516	4257
1037	4944
2882	3930
422	1031
1351	3930
3350	4718
3214	5206
745	4537
248	4767
2339	3835
907	1811
2932	5603
1510	4718
783	965
2742	3141
347	2403
3172	5233
1208	2254
1527	5398
2197	3415
2519	3725
3404	4641
248	2801
355	5360
4382	5398
2322	2958
1523	5659
1100	4718
4673	5110
2689	3467
556	4156
51	5487
978	4537
538	3141
2462	5100
346	648
2397	3583
1865	5487
3011	4924
3114	4543
2320	3260
3095	4537
1451	3260
1921	3599
37	5029
3242	5487
501	2731
3930	5004
1413	3349
3808	4718
2793	3260
4537	5416
848	3437
2280	3930
4426	4522
1080	5360
2040	4426
3152	5398
3582	3874
2161	3041
1037	2651
112	1852
2403	2533
5154	5360
1958	3930
3363	3619
1960	3404
3835	5731
444	3583
361	3315
1677	1992
2305	4130
1699	4718
1108	5731
3930	4854
1715	2877
2533	5360
3416	4665
811	3587
3929	3931
2856	5636
556	2501
398	1676
153	2877
2114	2856
443	1677
2822	5423
3930	4693
1782	3796
761	3051
316	5359
3415	3867
1852	2626
669	1105
3399	4432
615	2395
625	3930
1852	5151
2403	2516
4678	5756
713	3467
1771	1909
2856	5558
1032	3609
1188	4440
536	3835
3437	3609
2252	3582
1464	4537
4896	5178
1561	1775
3609	5232
4662	5219
1413	5151
1446	2940
445	4914
1007	4718
1941	5017
419	3704
4440	5380
757	3704
2104	5459
134	5245
2129	5564
2626	2877
1907	4959
2789	3930
4955	5697
1892	2543
2856	3214
1728	5487
1037	3349
5057	5626
3930	4633
1099	4102
1852	2494
2252	4859
650	3930
2304	5154
1194	2304
783	4959
4388	4859
3739	3775
3114	3172
2397	2742
3495	3930
4199	4982
4959	5658
3609	4024
571	700
125	3172
431	2462
2104	3691
1363	2877
36	4002
679	5546
1771	5073
2785	3661
3460	4789
45	3272
1108	2339
1768	3782
3583	4394
3909	4641
783	4695
4779	5423
669	3058
347	1194
4914	4925
1163	2348
2516	3399
347	5360
1992	5029
3404	4030
3084	4718
205	1108
3257	3929
3141	4394
729	1571
1921	5653
3696	5389
72	5558
2104	5110
2041	2763
3582	3835
989	5411
3930	4831
422	851
2093	4178
1907	2293
3978	5057
729	2397
2348	2918
5439	5662
1451	4543
444	2742
223	457
1914	2971
3349	4944
121	679
2651	4944
35	2462
1412	3704
419	757
1852	4099
1561	4155
3665	3835
2221	4422
3991	5487
2459	3416
989	2543
1446	4077
205	3835
1852	3979
125	4543
1720	5658
2972	3467
1108	3665
1960	3909
2397	3141
3363	3513
1108	3582
4955	5558
3637	4855
1523	4944
1715	1852
681	4718
2251	5659
3747	4181
4537	5147
4388	4673
1728	3583
1032	2496
538	2397
346	556
344	2078
783	4148
4738	5335
1754	1907
851	1031
2221	3141
2856	5111
3935	4791
1080	2403
2462	4330
1194	2403
4944	5151
811	1971
2304	2533
738	4930
205	679
129	1927
1732	3172
536	4673
1527	1804
2305	2898
2305	3247
1892	5411
1413	2626
1878	1907
4922	5447
347	3340
525	1241
4446	5589
2285	4443
3	1341
1885	4791
1546	5245
4148	5658
3704	4366
114	669
228	4718
3802	3930
1770	5085
37	3599
2227	4537
1859	4718
2339	4859
1907	4328
709	2371
419	1412
1878	5658
1561	2842
1852	3409
2407	5532
3874	4388
3664	3930
2012	4537
2793	5232
3437	4729
783	2293
361	462
3691	5459
417	2801
979	2667
338	5253
1807	3908
325	422
148	5389
3467	5335
3484	5690
444	729
444	538
1359	4718
760	1907
361	2051
3106	3467
3272	5653
505	5423
125	3441
1032	1451
1032	2793
2320	5232
125	1811
298	2731
501	2950
4718	5196
5487	5648
333	4855
4673	5731
2320	3437
4718	5720
1909	3775
3184	5697
1570	3930
3035	3614
3147	5403
1839	4422
4328	5658
2396	4216
338	4702
679	4388
3441	5233
3930	5297
761	3247
45	3599
2305	2815
2480	3582
19	5389
57	5487
1150	3930
878	2462
1839	3583
398	2496
112	1413
3874	5731
2462	4704
4515	4767
2877	4493
783	1878
2293	5658
999	2877
729	4394
5125	5487
757	4366
922	2877
907	5754
419	4366
398	3998
5520	5659
2877	2948
153	1413
3467	5276
3249	5756
3184	5427
3911	5487
3361	4922
1413	3409
2721	5391
655	2287
54	5166
1907	5596
4288	5756
3114	3260
193	2231
1879	5683
205	3691
2877	4066
444	3141
1121	5439
783	4328
3386	5487
1451	5232
2285	4630
2413	5151
1914	4267
4896	5439
848	4729
1852	2632
641	1921
1466	4574
4789	5487
1852	4066
276	5012
1159	5487
783	1720
2010	4955
3386	4319
4038	4267
989	1892
783	2106
1241	2305
2401	2877
4537	4910
2179	4718
5449	5546
1233	3935
2651	3349
1369	4011
2069	3524
205	3874
1754	5658
3583	4144
206	2846
5425	5487
215	4756
1885	5013
1188	2988
5287	5487
4130	4955
1524	3583
1907	4142
2877	5562
5110	5459
1970	3930
757	2845
2362	4156
1670	4663
5546	5731
5114	5423
1639	3955
153	1852
748	4559
3399	5305
2901	3930
3177	5487
312	4537
2877	5294
2472	4955
513	3460
355	3262
3790	4922
3011	5589
2055	5520
3840	3930
3042	4537
1836	4030
1852	2948
3665	4859
1852	2401
4738	5573
580	979
2104	3582
893	1907
112	1523
3583	3708
1412	4366
1647	4718
2516	5117
60	3002
205	4673
2850	4922
3930	4616
1696	2695
3160	3524
1571	4319
1852	3432
2877	4322
3561	5389
3133	5423
1852	2927
3582	4673
4056	4197
3583	4319
1037	2626
1720	4622
422	3324
757	2387
3665	4673
1973	2877
556	4491
2632	2877
783	1754
2877	3666
1225	2462
3140	5469
1620	3583
3058	3881
1125	1285
2539	3930
996	4319
2055	5659
3354	3930
1717	3141
2626	4944
4718	5139
1895	3535
2041	2775
4922	5687
3782	5204
1037	5151
2105	2877
2922	4955
1571	2221
4306	4922
996	5487
72	4660
1921	3272
3182	4560
749	5281
3141	3742
2940	3835
346	2362
4138	4872
848	2371
1526	3018
811	4771
121	1108
1743	5573
1296	2462
2516	3262
3260	5233
153	4944
3140	3415
1852	5701
2793	3609
356	398
205	3582
3973	5532
3152	3994
1396	4275
4955	5427
3930	4977
848	2793
493	1907
263	3590
4426	5757
1522	2247
3609	4729
3409	4944
760	5658
923	3583
45	1677
3968	5696
4339	5548
3583	3596
2147	3141
2587	5756
4395	4833
121	3835
1108	2940
4494	5233
571	4090
2282	5696
2971	4038
783	4142
857	4537
3063	5487
1253	5029
1413	1715
443	1992
783	4480
3775	5000
2156	3399
2127	5487
422	965
3182	3438
760	783
813	2846
776	2785
1194	4500
4112	4574
3018	4743
355	2304
302	3968
3043	5596
1226	4537
811	4708
757	803
3998	5233
4661	4833
112	1037
1717	3583
2721	3374
4178	5136
2793	3437
1561	2160
4142	5658
1194	3340
5073	5417
4090	5115
112	4944
351	5555
1732	3260
4334	5029
811	3655
2940	3874
2104	4388
3051	5427
3141	3596
1101	3107
1146	1743
3665	3874
3340	4500
1037	2494
3114	5232
3781	5012
2320	4024
4622	4695
536	2940
1815	3363
515	4495
1255	3141
2710	3811
398	5219
4624	5546
1721	4002
3609	3998
443	3599
3583	3742
2603	2877
2320	3998
2428	3366
2045	4574
1108	4755
1585	2115
3437	4024
1907	3219
2955	3524
3609	4494
3037	5120
1907	3043
1523	1852
5241	5658
3929	5411
1253	4339
2145	2961
923	4422
1080	3262
729	1524
1524	3141
4500	5305
1524	2742
3930	5719
4388	5459
4665	5320
510	1054
1413	2494
5647	5658
442	5029
2877	4099
1413	4099
1194	5305
3114	3609
3062	4922
1123	5056
1050	4500
3691	4388
3135	4622
1907	4480
2339	3874
1907	5647
1407	1852
1732	3441
134	4207
2320	2407
134	3829
2742	4144
1561	5744
1485	1725
205	2104
2147	3583
536	3978
1324	4537
1992	3599
1907	5241
851	1754
3968	4177
3811	4950
1811	3172
2510	5604
114	3881
3155	3390
3172	4595
726	3011
167	5636
334	1132
72	4969
461	2891
2532	4855
679	1446
251	3315
1561	4706
1983	3018
2363	2877
3708	5487
3867	5469
2042	4537
3262	5154
1241	2815
125	3260
783	5241
125	1032
269	1784
3980	4833
1032	3114
3147	4789
2123	3930
1732	4543
783	5647
1413	2948
4537	5610
1571	2742
2926	5487
3030	4537
811	5427
1571	1865
2086	3530
394	4833
2156	4500
2305	2414
3349	5151
3072	4293
3583	5287
134	3297
3507	5487
226	1099
4822	4955
1317	2384
1770	5013
2533	3262
1771	4738
1451	2793
729	1620
4493	4944
398	4721
4537	4716
2276	2502
1413	2401
45	4339
2104	5731
1032	5233
2877	3432
2651	5151
1146	1895
2051	3315
1413	4066
1413	1523
4152	5487
3437	5233
1054	4321
2494	2877
398	4494
2877	4834
37	3272
694	4665
3560	4718
3141	4144
4077	4859
1432	4488
482	3583
414	3930
3583	5488
2877	3650
2320	2793
3239	3935
193	2595
1825	4216
1771	3467
3108	4922
2252	4077
51	3141
2877	3103
761	5427
1364	4106
709	3609
72	1241
538	1571
1269	5696
1804	4382
3419	3930
1386	3460
531	3930
1446	3661
3141	3242
590	3460
1031	1754
3269	3930
1852	3267
1037	3409
3313	5729
538	1524
1050	3399
4488	5128
5459	5731
106	5423
1303	4718
3928	4718
1037	3979
153	5151
1037	1715
2626	2651
922	1852
4177	5245
1907	5061
1571	3242
153	2413
2320	4494
1031	3324
422	4695
729	3596
1546	3968
160	4855
989	3929
121	4859
892	5487
1561	4623
470	1785
1852	4322
1754	3043
729	4144
444	2397
1867	3583
3665	5459
965	1031
1031	4695
422	4959
3040	3930
4038	5059
325	851
2940	4673
1287	4702
3297	5696
811	1574
1992	5653
226	1801
1037	4099
3219	5658
26	292
4494	5219
538	4144
1770	4791
4024	5232
2339	3691
2339	5459
621	1852
1766	4537
3412	3583
3141	3412
1304	4515
444	1571
3986	4549
3538	3835
788	5281
2155	2225
3340	3399
2023	4718
4631	4718
4537	4607
1194	3399
3495	4756
194	3930
3876	5108
4480	5658
1037	2401
1446	3835
3467	5573
5036	5276
3184	4130
2248	4833
121	4673
2801	4515
121	3874
1971	5109
1907	2191
112	2651
1108	3538
134	1531
1413	2632
709	4729
5110	5731
922	1413
482	3141
830	976
4599	4718
134	652
1050	1194
2932	5256
2785	3345
2877	5118
2626	3349
3368	4216
3661	4624
3247	4955
5596	5658
848	1451
1887	2891
1413	3979
1715	4944
1413	3432
4624	4755
1797	3704
2177	4955
2320	4729
4126	4426
729	1717
398	4199
436	3930
2742	4394
1852	4493
2459	3727
72	2472
783	3219
4622	4893
603	2093
1930	3072
2129	3725
2314	3583
3535	4190
1099	2918
3661	4859
1522	2516
493	4155
1010	5487
1037	3432
1413	4322
3582	5731
2458	3018
536	5459
1743	3535
671	2877
2599	3726
1037	4493
3714	4718
1571	2397
1825	1941
3582	5459
2251	5520
109	3930
4030	4641
1435	4537
398	5754
1451	3437
3260	4595
112	2413
1561	2911
886	1396
1079	2254
3771	5487
729	3742
5305	5360
1852	2622
347	4500
1852	5294
3930	4837
3409	5151
1482	4718
1108	1446
3162	3930
3114	3437
1032	4982
4448	5210
2856	4927
1771	5573
4789	5403
3931	5423
1815	2254
1413	4493
1561	2075
72	351
2842	4922
729	2221
3141	4319
2370	3582
355	5386
1531	5696
1155	4738
1100	5487
538	4394
729	2147
848	3114
3269	4756
1037	4322
1035	3277
4718	5299
726	3999
42	420
3172	5532
1612	1852
134	1462
2304	2520
419	1797
3524	5099
1728	3141
1062	3561
1852	1973
4494	4543
2320	3114
468	4161
2247	2519
5253	5487
153	1037
1241	4969
2247	5564
3441	4595
338	1287
13	2462
1852	3666
422	1754
302	1546
985	2348
2170	4537
3296	4718
134	3798
3994	4382
1852	2105
1413	1973
3297	5245
2057	4756
1050	5360
2403	5305
1591	2405
113	4718
603	4038
2371	3574
5061	5658
1892	3929
2401	4944
1413	5294
1032	1732
930	5487
4599	5487
3930	4407
5232	5233
4322	4944
1055	2254
462	3315
363	4537
2055	2251
184	4855
3349	3409
4743	5092
761	5697
1754	5596
669	3881
2494	2651
1233	2452
2626	5151
2305	5763
1155	3467
2191	3043
3531	5469
2156	5360
4941	5402
729	1255
2778	4622
1050	2403
1601	2877
422	1720
720	1317
2990	4112
5471	5658
493	5658
3583	3991
295	491
493	783
420	2863
1007	2742
1523	1715
1446	5731
1153	5380
312	3460
2595	3362
451	1657
5057	5546
125	356
1123	2306
2414	4955
422	4148
1523	3618
2413	5294
1037	4066
1128	3453
2104	3665
1561	4671
3041	4646
2370	3345
1413	3666
922	4944
236	2462
2320	3654
2898	4955
783	5061
469	3524
1562	4718
501	1579
2040	2112
1241	5555
2948	4944
1413	2105
851	3324
1349	4537
3691	5626
729	1728
1581	4718
729	3242
422	2293
2339	4388
3141	3991
783	5596
3356	4718
2104	2339
811	2551
1728	2742
2651	3409
2104	2940
2742	3386
1430	4537
1561	3062
72	2922
2389	5271
2493	4646
3654	5233
422	1878
2403	3340
1123	3234
4543	4595
603	1914
2371	4729
4066	4944
4537	4780
1546	4177
205	5459
543	5013
882	3092
1960	4030
4624	5026
811	2305
1001	1885
3063	3583
3930	4041
1811	4543
1571	4144
55	3782
2371	4024
898	3460
2933	4428
1523	3103
3484	4318
148	1062
4718	5388
709	5532
1852	4834
1244	3583
3583	5125
3492	5337
2793	4729
4702	5405
51	1571
398	3013
144	4491
2480	4624
4178	5667
700	5115
3334	4718
3350	5487
1108	5626
2074	3581
3935	5085
1571	4394
2112	4126
513	3147
501	2045
347	3399
1715	2651
4196	5115
1647	5487
2651	4099
2877	3893
643	5658
973	4702
193	5120
1971	5763
2804	4718
2986	3782
3583	5648
1523	1673
1852	3103
3184	4734
2371	5754
783	5471
37	45
3835	5626
2877	3267
112	3349
2285	5332
224	5487
878	3696
2450	4855
1754	2191
729	3412
4099	4944
741	4622
1124	2877
3018	4930
1412	1797
3368	5703
3349	4493
42	5733
2305	5555
333	2647
2891	5119
3386	3583
2073	3133
515	2595
1037	1523
1413	5562
1105	3881
2156	2247
2326	2634
1037	2632
3930	5771
2793	5233
643	1907
674	5487
3441	3654
1446	3874
1037	2948
3930	5256
422	4328
2971	4178
694	2459
4738	5417
3528	4922
4334	4339
5154	5386
1280	1297
165	723
2971	5059
3390	5334
482	729
398	3654
3998	5219
832	2287
797	3484
2403	5360
3583	4707
1709	4622
5615	5658
134	1269
3835	3978
3538	4859
5253	5405
2494	4944
51	729
422	2106
3538	3582
1451	2496
325	3324
1561	5658
621	2877
2559	5375
3016	4665
347	3262
3538	3874
729	4319
643	783
3114	5219
2806	3390
42	2996
1037	2927
3114	4024
2898	3184
1973	4944
1585	2994
369	3460
1194	2156
380	4718
4024	4729
3609	3654
128	4702
2055	4964
1907	3167
148	5100
3583	3849
153	3349
1701	3583
3564	4276
1413	2927
2050	2719
2496	3441
1080	5386
3590	5375
748	3371
3808	5487
4944	5294
1523	1601
134	4393
3696	5100
1797	4366
3359	4718
4955	5109
2577	2932
2116	2877
2236	2266
4002	4678
1080	5117
42	2863
1190	4112
4155	4246
491	2270
1994	3480
2651	3979
3067	4179
4050	5117
996	1865
153	2651
2863	5733
1080	1522
5337	5391
225	4320
1839	2221
515	3515
851	3043
3349	4322
302	5245
2533	5386
2996	5733
523	1523
1561	5435
2010	3051
3538	4673
3432	4944
4315	5659
128	5253
4718	5629
2742	3596
371	2877
2171	4718
1852	5562
538	1728
398	4982
3400	3677
1135	3691
3618	4944
757	4341
72	2114
2492	5659
4859	5626
2107	3590
1244	2742
783	5615
627	4833
783	2191
3159	3930
1679	4181
2105	4944
121	2104
2877	3225
2594	3782
985	2801
2492	5520
461	1887
3665	3691
4896	5662
2473	2877
3666	4944
2401	3349
2533	5117
442	641
538	1007
538	3386
2988	4944
325	965
1992	3272
2516	5386
3051	4130
2114	4955
891	1852
2877	3750
513	5403
4688	4982
2312	5029
468	1860
1676	3260
1715	3349
621	1413
361	3903
112	5151
4243	4718
3000	4718
153	2626
1907	4073
2401	2651
2863	2996
3217	3460
4982	5754
987	1831
2877	4131
527	4622
2632	4944
776	3691
3661	5057
1612	2877
922	1037
3141	5648
2413	4066
1031	2293
1413	5701
973	5253
4315	5520
3583	5425
2846	5586
2339	5110
387	1143
658	4537
464	3692
2407	3973
4755	5057
729	3991
2322	4011
1811	3441
3582	3661
4624	5269
3141	5425
422	4142
4718	5129
3114	5233
3215	4718
5004	5658
851	4148
783	5004
3359	5487
2785	4077
1031	4148
420	1358
2494	3349
2822	5337
3084	5487
1523	2632
2651	4066
2856	3719
749	788
4964	5520
1907	2280
2397	4394
3407	4537
2877	3979
4422	4707
4854	5658
1638	4975
2877	4848
263	2559
1732	5232
790	1852
1413	3267
3362	5120
1037	2988
3930	4750
538	3596
1524	2397
3172	4982
2305	4734
3141	3689
3930	4049
2312	4803
3587	5206
2384	2936
4944	5562
2826	4552
4408	4718
225	2452
